34.82,99.10000000000000000000
34.79,99.10000000000000000000
34.71,99.10000000000000000000
34.78,99.10000000000000000000
34.83,99.10000000000000000000
34.77,99.10000000000000000000
34.80,99.10000000000000000000
34.83,99.10000000000000000000
34.81,99.10000000000000000000
34.77,99.10000000000000000000
34.80,99.10000000000000000000
34.82,99.10000000000000000000
34.75,99.10000000000000000000
34.76,99.10000000000000000000
34.84,99.10000000000000000000
34.78,99.10000000000000000000
34.78,99.10000000000000000000
34.73,99.10000000000000000000
34.81,99.10000000000000000000
34.78,99.10000000000000000000
34.76,99.10000000000000000000
34.75,99.10000000000000000000
34.71,99.10000000000000000000
34.74,99.10000000000000000000
34.70,99.10000000000000000000
34.78,99.10000000000000000000
34.73,99.10000000000000000000
34.77,99.10000000000000000000
34.67,99.10000000000000000000
34.69,99.10000000000000000000
34.74,99.10000000000000000000
34.78,99.10000000000000000000
34.83,99.10000000000000000000
34.77,99.10000000000000000000
34.80,99.10000000000000000000
34.79,99.10000000000000000000
34.73,99.10000000000000000000
34.71,99.10000000000000000000
34.74,99.10000000000000000000
34.79,99.10000000000000000000
34.79,99.10000000000000000000
34.75,99.10000000000000000000
34.91,99.10000000000000000000
34.74,99.10000000000000000000
34.69,99.10000000000000000000
34.73,99.10000000000000000000
34.73,99.10000000000000000000
34.66,99.10000000000000000000
34.78,99.10000000000000000000
34.73,99.10000000000000000000
34.77,99.10000000000000000000
34.75,99.10000000000000000000
34.75,99.10000000000000000000
34.80,99.10000000000000000000
34.74,99.10000000000000000000
34.71,99.10000000000000000000
34.74,99.10000000000000000000
34.79,99.10000000000000000000
34.75,99.10000000000000000000
34.77,99.10000000000000000000
34.79,99.10000000000000000000
34.82,99.10000000000000000000
34.76,99.10000000000000000000
34.78,99.10000000000000000000
34.81,99.10000000000000000000
34.80,99.10000000000000000000
34.85,99.10000000000000000000
34.72,99.10000000000000000000
34.74,99.10000000000000000000
34.82,99.10000000000000000000
34.66,99.10000000000000000000
34.78,99.10000000000000000000
34.78,99.10000000000000000000
34.70,99.10000000000000000000
34.72,99.10000000000000000000
34.73,99.10000000000000000000
34.79,99.10000000000000000000
34.75,99.10000000000000000000
34.76,99.10000000000000000000
34.71,99.10000000000000000000
34.68,99.10000000000000000000
34.87,99.10000000000000000000
34.80,99.10000000000000000000
34.76,99.10000000000000000000
34.75,99.10000000000000000000
34.77,99.10000000000000000000
34.79,99.10000000000000000000
34.80,99.10000000000000000000
34.77,99.10000000000000000000
34.76,99.10000000000000000000
34.79,99.10000000000000000000
34.78,99.10000000000000000000
34.77,99.10000000000000000000
34.68,99.10000000000000000000
34.74,99.10000000000000000000
34.77,99.10000000000000000000
34.83,99.10000000000000000000
34.64,99.10000000000000000000
34.73,99.10000000000000000000
34.72,99.10000000000000000000
