35.31,99.10000000000000000000
32.71,99.10000000000000000000
32.78,99.10000000000000000000
32.78,99.10000000000000000000
32.83,99.10000000000000000000
32.92,99.10000000000000000000
32.81,99.10000000000000000000
32.81,99.10000000000000000000
32.78,99.10000000000000000000
32.72,99.10000000000000000000
32.80,99.10000000000000000000
32.77,99.10000000000000000000
32.82,99.10000000000000000000
32.72,99.10000000000000000000
32.73,99.10000000000000000000
32.78,99.10000000000000000000
32.83,99.10000000000000000000
32.76,99.10000000000000000000
32.82,99.10000000000000000000
32.77,99.10000000000000000000
32.77,99.10000000000000000000
32.78,99.10000000000000000000
32.73,99.10000000000000000000
32.78,99.10000000000000000000
32.79,99.10000000000000000000
32.80,99.10000000000000000000
32.75,99.10000000000000000000
32.78,99.10000000000000000000
32.71,99.10000000000000000000
32.70,99.10000000000000000000
32.72,99.10000000000000000000
32.79,99.10000000000000000000
32.78,99.10000000000000000000
32.77,99.10000000000000000000
32.70,99.10000000000000000000
32.75,99.10000000000000000000
32.72,99.10000000000000000000
32.71,99.10000000000000000000
32.79,99.10000000000000000000
32.72,99.10000000000000000000
32.72,99.10000000000000000000
32.73,99.10000000000000000000
32.78,99.10000000000000000000
32.74,99.10000000000000000000
32.83,99.10000000000000000000
32.75,99.10000000000000000000
32.81,99.10000000000000000000
32.74,99.10000000000000000000
32.80,99.10000000000000000000
32.84,99.10000000000000000000
32.84,99.10000000000000000000
32.72,99.10000000000000000000
32.77,99.10000000000000000000
32.73,99.10000000000000000000
32.73,99.10000000000000000000
32.72,99.10000000000000000000
32.88,99.10000000000000000000
32.68,99.10000000000000000000
32.73,99.10000000000000000000
32.74,99.10000000000000000000
32.76,99.10000000000000000000
32.76,99.10000000000000000000
32.77,99.10000000000000000000
32.71,99.10000000000000000000
32.70,99.10000000000000000000
32.71,99.10000000000000000000
32.87,99.10000000000000000000
32.78,99.10000000000000000000
32.68,99.10000000000000000000
32.81,99.10000000000000000000
32.81,99.10000000000000000000
32.75,99.10000000000000000000
32.72,99.10000000000000000000
32.76,99.10000000000000000000
32.73,99.10000000000000000000
32.74,99.10000000000000000000
32.81,99.10000000000000000000
32.71,99.10000000000000000000
32.82,99.10000000000000000000
32.77,99.10000000000000000000
32.76,99.10000000000000000000
32.66,99.10000000000000000000
32.67,99.10000000000000000000
32.72,99.10000000000000000000
32.65,99.10000000000000000000
32.75,99.10000000000000000000
32.68,99.10000000000000000000
32.78,99.10000000000000000000
32.73,99.10000000000000000000
32.77,99.10000000000000000000
32.74,99.10000000000000000000
32.78,99.10000000000000000000
32.85,99.10000000000000000000
33.10,99.10000000000000000000
32.79,99.10000000000000000000
32.76,99.10000000000000000000
32.81,99.10000000000000000000
32.68,99.10000000000000000000
32.85,99.10000000000000000000
32.68,99.10000000000000000000
